upc,name,price,size,brand,description,category_name,category_id,scraped_timestamp
99001670034,Oscar Mayer Plant-Based Bratwurst Style Not Sausage - 4 ct,7.99,10.7 OZ PKG,Oscar Mayer,,Meat > Plant-Based Meat,2861,2025-06-20T16:33:31.457690
2558300602,Tofurky Plant-Based Vegan Italian Sausage - 4 ct,5.49,13 OZ PKG,Tofurky,,Meat > Plant-Based Meat,2861,2025-06-20T16:33:31.458691
24469100000,North Atlantic Fish Company Farm Raised Skin-On Salmon Fillet Fresh,9.99,APX 1 LB,North Atlantic Fish Company,,Seafood,1633,2025-06-20T16:34:30.407033
4440013930,Gorton's Breaded Butterfly Shrimp Frozen,8.99,9.2 OZ BOX,Gorton's,,Seafood,1633,2025-06-20T16:34:30.408034
20088200000,Snow Crab Legs - 4-6 Clusters Frozen,25.98,APX 2 LB,Fresh Seafood,,Seafood,1633,2025-06-20T16:34:30.408034
1516,Nature's Promise Farm Raised Atlantic Salmon Portion Fresh,5.59,5 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:30.409035
20684400000,Giant Raw EZ-Peel Shrimp 16-20 ct per lb Thawed,5.75,APX 1/2 LB,Our Brand,,Seafood,1633,2025-06-20T16:34:30.410036
68826712334,Giant Farm Raised Raw EZ-Peel Jumbo Shrimp 21-25 ct per lb Frozen,18.98,2 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:30.411037
27013600000,North Atlantic Fish Company Atlantic Salmon Fillet Family Pack Fresh,24.98,APX 2.5 LB,North Atlantic Fish Company,,Seafood,1633,2025-06-20T16:34:30.412037
68826713027,Giant Farm Raised Raw Tail-Off Peeled Large Shrimp 31-40 ct Frozen,10.99,1 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:30.412037
7005700190,Phillips Maryland Style Crab Cakes - 2 ct Frozen,6.99,6 OZ BOX,Phillips,,Seafood,1633,2025-06-20T16:34:30.413038
68826713096,Giant Farm Raised Raw EZ-Peel Extra Jumbo Shrimp 16-20 ct Frozen,19.98,2 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:30.414039
20864900000,Giant Raw Simple Peel Jumbo Shrimp 21-25 ct per lb Previously Frozen,10.49,APX 1 LB,Our Brand,,Seafood,1633,2025-06-20T16:34:30.415040
2338410406,Acme Pre-Sliced Smoked Nova Salmon,6.99,4 OZ PKG,Acme,,Seafood,1633,2025-06-20T16:34:30.415040
26306200000,Giant Wild Caught Lobster Tail Frozen,7.99,4 OZ PKG,Our Brand,,Seafood,1633,2025-06-20T16:34:30.416041
75444108237,The Great Fish Co. Wild Caught Boneless Whole Side Salmon Fillet Frozen,5.99,20 OZ PKG,The Great Fish Co.,,Seafood,1633,2025-06-20T16:34:30.417042
68826712336,Giant Farm Raised Raw EZ-Peel Extra Large Shrimp 26-30 ct Frozen,16.98,2 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:30.418043
68826712347,Giant Cooked Tail-On Peeled Large Shrimp 31-40 ct per lb Frozen,11.99,1 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:30.418043
7353804310,Sea Cuisine Authentic Maryland Style Recipe Crab Cakes - 2 ct Frozen,3.33,6 OZ BOX,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:30.419044
85827400152,Boss Wild Caught Handpicked Lump Crab Meat Fresh,10.99,8 OZ TUB,Boss,,Seafood,1633,2025-06-20T16:34:30.420045
71516604417,transOcean Crab Classic Flake Style Imitation Crab Meat Fresh,3,8 OZ BAG,transOcean,,Seafood,1633,2025-06-20T16:34:30.421046
68826712345,Giant Cooked Tail-On Peeled XL Shrimp 26-30 ct per lb Frozen,7.99,1 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:30.421046
20868570000,North Atlantic Fish Company Wild Caught Cod Fillet Previously Frozen,9.99,APX 1 LB,North Atlantic Fish Company,,Seafood,1633,2025-06-20T16:34:30.422047
88251551008,Johhny Seafood Cooked Tail-Off Salad Shrimp Frozen,5,8 OZ BAG,Johnny Seafood,,Seafood,1633,2025-06-20T16:34:30.423047
68826713049,Giant Raw Tail-Off Peeled Jumbo Shrimp 21-25 ct per lb Frozen,12.99,1 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:30.424048
23417500000,North Atlantic Fish Company Atlantic Salmon Plank Farm-Raised,6.99,8 OZ PKG,North Atlantic Fish Company,,Seafood,1633,2025-06-20T16:34:30.424048
89465900277,Baltimore Crab Company Farm Raised Tilapia Fillets - 8 ct Frozen,10,2 LB PKG,Baltimore Crab Company,,Seafood,1633,2025-06-20T16:34:30.425049
68826719158,Giant Farm Raised Boneless Skin-On Atlantic Salmon Portions Frozen,12.99,16 OZ PKG,Our Brand,,Seafood,1633,2025-06-20T16:34:30.426050
20867040000,Wild Caught Old Bay Snow Crab Legs - 4-6 Clusters Chilled,25.98,APX 2 LB,Fresh Seafood,,Seafood,1633,2025-06-20T16:34:30.427051
26991800000,Nature's Promise Farm Raised Atlantic Salmon Portions - 2 ct Fresh,11.18,10 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:30.427051
3549301462,Sea Cuisine Citrus Herb Skin-On Atlantic Salmon Fillets - 2 ct Frozen,7.99,8 OZ PKG,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:30.428052
1116211127,Mrs. Paul's Wild Caught Breaded Fish Sticks - apx 44 ct Frozen,6.79,24.6 OZ BOX,Mrs. Paul's,,Seafood,1633,2025-06-20T16:34:30.429053
20872160000,Nature's Promise Farm Raised Tilapia Fillets Fresh,7.19,APX 1 LB,Nature's Promise,,Seafood,1633,2025-06-20T16:34:30.430054
7005700200,Phillips Wild Caught Premium Pasteurized Crab Meat Refrigerated,9.99,16 OZ CAN,Phillips,,Seafood,1633,2025-06-20T16:34:30.430054
3549301461,Sea Cuisine Asian Grill Skin-On Atlantic Salmon Fillets - 2 ct Frozen,7.99,8 OZ PKG,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:30.431055
4440010270,Gorton's Breaded Fish Sticks Value Pack - 44 ct Frozen,8.59,24.5 OZ BAG,Gorton's,,Seafood,1633,2025-06-20T16:34:30.432056
20654900000,Rainbow Trout Fillets - 2 ct Fresh,9.99,APX 1 LB,Fresh Seafood,,Seafood,1633,2025-06-20T16:34:30.432056
71516604418,transOcean Crab Classic Leg Style Imitation Crab Meat Fresh,3,8 OZ PKG,transOcean,,Seafood,1633,2025-06-20T16:34:30.433056
21624100000,Nature's Promise Yellowfin Tuna Steak Previously Frozen,8.99,APX 1 LB,Nature's Promise,,Seafood,1633,2025-06-20T16:34:30.434058
7930086868,Sea Cuisine Sweet Bourbon Skin-On Atlantic Salmon Fillets - 2 ct Frozen,7.99,8 OZ PKG,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:30.435059
7005700198,Phillips Maryland Style Crab Cakes Mini - 8 ct Frozen,6.99,6 OZ BOX,Phillips,,Seafood,1633,2025-06-20T16:34:30.435059
28040400000,Giant Blue Catfish Fillets Fresh,8.99,APX 1 LB,Our Brand,,Seafood,1633,2025-06-20T16:34:30.436059
4440015350,Gorton's Beer Battered Fish Fillets - 10 ct Frozen,8.59,18.2 OZ BAG,Gorton's,,Seafood,1633,2025-06-20T16:34:38.636066
7005700241,Phillips Wild Caught Premium Special Crab Meat Fresh,9.99,8 OZ TUB,Phillips,,Seafood,1633,2025-06-20T16:34:38.637067
85638200300,Next Wave Mussels in a Garlic Butter Sauce Cooked & Frozen,3.99,16 OZ PKG,Next Wave,,Seafood,1633,2025-06-20T16:34:38.638068
20862090000,Tuna Steaks Previously Frozen,6.74,APX 3/4 LB,Fresh Seafood,,Seafood,1633,2025-06-20T16:34:38.638068
66564962070,C. Wirthy & Co. Skin-On Teriyaki Atlantic Salmon Fillets - 2 ct Frozen,8.99,10 OZ PKG,C. Wirthy,,Seafood,1633,2025-06-20T16:34:38.639069
20865690000,Catfish Nuggets Fresh,4.99,APX 1 LB,Fresh Seafood,,Seafood,1633,2025-06-20T16:34:38.640070
68826714510,Nature's Promise Raw Tail-On Peeled Medium Shrimp 41-50 ct per lb Frozen,6.39,12 OZ BAG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:38.641071
68826715261,Nature's Promise Wild Caught Boneless Skin-On Alaska Sockeye Salmon Frozen,11.99,12 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:38.641071
3549301465,Sea Cuisine Wild Honey Chipotle Alaska Salmon Fillets - 2 ct Frozen,7.99,10.5 OZ PKG,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:38.642072
85817500368,Scott & Jon's Garlic Butter Shrimp Rice Bowl Frozen Meal,5,9.6 OZ BOX,Scott & Jon's,,Seafood,1633,2025-06-20T16:34:38.643073
4440015650,Gorton's Classic Breaded Fish Sticks - 18 ct Frozen,6.99,11.4 OZ BOX,Gorton's,,Seafood,1633,2025-06-20T16:34:38.644073
68826718922,Giant Cooked Cocktail Shrimp Ring w/Sauce 61-70 ct per lb Frozen,7.99,10 OZ PKG,Our Brand,,Seafood,1633,2025-06-20T16:34:38.644073
29391300000,North Atlantic Fish Company Yellowfin Tuna Steaks Previously Frozen,8.99,APX 1 LB,North Atlantic Fish Company,,Seafood,1633,2025-06-20T16:34:38.645074
20866500000,Farm Raised Boneless Tilapia Fillet Fresh,8.99,APX 1 LB,Fresh Seafood,,Seafood,1633,2025-06-20T16:34:38.646075
68826719157,Giant Farm Raised Boneless Skinless Tilapia Fillets Frozen,15.99,40 OZ BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:38.647076
3549301467,Sea Cuisine Wild Teriyaki Sesame Alaska Salmon Fillets - 2 ct Frozen,7.99,9 OZ PKG,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:38.647076
7005710053,Phillips Crab Pretzel Frozen,6.99,7 OZ BOX,Phillips,,Seafood,1633,2025-06-20T16:34:38.648077
4132211844,SeaPak Wild Caught Alaskan Salmon Burgers - 4 ct Frozen,9.99,12.8 OZ PKG,SeaPak,,Seafood,1633,2025-06-20T16:34:38.649078
68826715260,Nature's Promise Wild Caught Boneless Skinless Mahi Mahi Frozen,10.39,12 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:38.650079
71516613802,transOcean Crab Classic Flake Style Imitation Crab Meat Fresh,4.99,14 OZ PKG,transOcean,,Seafood,1633,2025-06-20T16:34:38.650079
2575302819,Margaritaville Calypso Coconut Shrimp Frozen,8.99,10 OZ BOX,Margaritaville,,Seafood,1633,2025-06-20T16:34:38.651080
4440015450,Gorton's Crunchy Breaded Fish Fillets - 10 ct Frozen,8.59,19 OZ PKG,Gorton's,,Seafood,1633,2025-06-20T16:34:38.652081
85827400113,Boss Wild Caught Lump Crab Meat Fresh,18.99,16 OZ TUB,Boss,,Seafood,1633,2025-06-20T16:34:38.653082
66564962069,C. Wirthy & Co. Skin-On Blackened Atlantic Salmon Fillets - 2 ct Frozen,8.99,10 OZ PKG,C. Wirthy,,Seafood,1633,2025-06-20T16:34:38.654083
68826712338,Giant Farm Raised Raw EZ-Peel Large Shrimp 31-40 ct per lb Frozen,11.98,2 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:38.654083
4132210900,SeaPak Jumbo Butterfly Shrimp Frozen,9.99,9 OZ BOX,SeaPak,,Seafood,1633,2025-06-20T16:34:38.655083
3549300078,Sea Cuisine Wild Caught Mediterranean Alaska Salmon Fillets - 2 ct Frozen,7.99,10.5 OZ PKG,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:38.656085
2575302821,Margaritaville Jammin' Jerk Shrimp Frozen,8.99,8 OZ BOX,Margaritaville,,Seafood,1633,2025-06-20T16:34:38.656085
1516605201,transOcean Lobster Classic Chunk Style Imitation Lobster Meat Fresh,3,8 OZ PKG,transOcean,,Seafood,1633,2025-06-20T16:34:38.657085
3549301468,Sea Cuisine Garlic & Herb Tilapia Fillets - 2 ct Frozen,7.99,9 OZ PKG,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:38.658086
4440015750,Gorton's Crispy Battered Fish Fillets - 10 ct Frozen,8.59,19 OZ BAG,Gorton's,,Seafood,1633,2025-06-20T16:34:38.659087
4132222498,SeaPak Wild Caught Clam Strips Frozen,9.99,10 OZ BOX,SeaPak,,Seafood,1633,2025-06-20T16:34:38.660088
2338410412,Acme Pre-Sliced Smoked Nova Salmon,17.99,12 OZ PKG,Acme,,Seafood,1633,2025-06-20T16:34:38.660088
4542516544,Dockside Dockside Classics Premium Crab Cakes - 4 ct Fresh,7.99,12 OZ PKG,Dockside Classics,,Seafood,1633,2025-06-20T16:34:38.661089
2338400208,Acme Smoked Nova Salmon Snacks,13.99,8 OZ PKG,Acme,,Seafood,1633,2025-06-20T16:34:38.662090
3549300079,Sea Cuisine Tortilla Tilapia Fillets - 2 ct Frozen,7.99,9 OZ PKG,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:38.662090
68826715831,Giant Farm Raised Norwegian Smoked Salmon Pre-Sliced,7.99,4 OZ PKG,Our Brand,,Seafood,1633,2025-06-20T16:34:38.663091
68826719159,Giant Wild Caught Boneless Skinless Whiting Fillets Frozen,16.99,40 OZ BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:38.664092
75444177771,The Great Fish Co. Wild Caught Whiting Fillets Frozen,8.99,32 OZ PKG,The Great Fish Co.,,Seafood,1633,2025-06-20T16:34:38.665093
68826719150,Giant Wild Caught Boneless Skin-On Keta Salmon Portions Frozen,18.99,24 OZ BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:43.328999
68826715461,Nature's Promise Wild Caught Boneless Skinless Alaska Cod - 4 ct Frozen,8.39,12 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:43.330000
4132222497,SeaPak Butterfly Shrimp Family Size Frozen,11.49,18 OZ BOX,SeaPak,,Seafood,1633,2025-06-20T16:34:43.331000
68826712348,Giant Cooked Tail-On Peeled Large Shrimp 31-40 ct per lb Frozen,23.98,2 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:43.332002
66564962083,C. Wirthy & Co. Skin-On Butter Herb Atlantic Salmon Fillets - 2 ct Frozen,8.99,10 OZ BOX,C. Wirthy,,Seafood,1633,2025-06-20T16:34:43.334004
7005736663,Phillips Crab Rangoon with Sweet Chili Sauce Frozen,7.99,8 OZ BOX,Phillips,,Seafood,1633,2025-06-20T16:34:43.335004
4440015460,Gorton's Breaded Fish Sticks - 20 ct Frozen,8.59,19 OZ BAG,Gorton's,,Seafood,1633,2025-06-20T16:34:43.336020
1558500264,Cox's Wild Domestic Caught Raw Small Peeled & Deveined Shrimp Frozen,5,12 OZ BAG,Cox's,,Seafood,1633,2025-06-20T16:34:43.337022
68826758919,Nature's Promise Raw Wild Caught KeyWest Shell On Pink Jumbo Shrimp Frozen,7.99,12 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:43.337022
68826712344,Giant Cooked Tail-On Peeled X-Jumbo Shrimp 16-20 ct per lb Frozen,9.99,1 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:43.339025
85817500395,Scott & Jon's Shrimp Fried Rice Bowl Frozen Meal,5,8 OZ BOX,Scott & Jon's,,Seafood,1633,2025-06-20T16:34:43.340025
3549300077,Sea Cuisine Potato & Herb Cod Fillets - 2 ct Frozen,7.99,8.7 OZ PKG,Sea Cuisine,,Seafood,1633,2025-06-20T16:34:43.341026
85827400153,Boss Wild Caught Handpicked Special Crab Meat Fresh,8.99,8 OZ TUB,Boss,,Seafood,1633,2025-06-20T16:34:43.342027
2575302825,Margaritaville Sunset Shrimp Scampi Frozen,8.99,8 OZ PKG,Margaritaville,,Seafood,1633,2025-06-20T16:34:43.343028
68826758920,Nature's Promise Raw Key West Peeled Tail Off Extra Large Shrimp Frozen,9.59,12 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:43.344029
68826715259,Nature's Promise Wild Boneless Skinless Flounder Fillets apx 2-5 ct Frozen,5.59,12 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:43.345030
7005736206,Phillips Salt & Pepper Calamari with Sweet Chili Sauce Frozen,7.99,10 OZ BOX,Phillips,,Seafood,1633,2025-06-20T16:34:43.346055
4440013820,Gorton's Wild Caught Breaded Haddock Fish Fillets - 4 ct Frozen,10.69,14.6 OZ BOX,Gorton's,,Seafood,1633,2025-06-20T16:34:43.347046
1116214278,Mrs. Paul's Wild Caught Crispy Battered Fish Fillets - 10 ct Frozen,6.79,19.4 OZ BOX,Mrs. Paul's,,Seafood,1633,2025-06-20T16:34:43.348047
20860970000,Tuna Steaks Previously Frozen,6.74,APX 3/4 LB,Fresh Seafood,,Seafood,1633,2025-06-20T16:34:43.349048
4831377204,Echo Falls Scottish Traditional Smoked Atlantic Salmon,9.99,4 OZ PKG,Echo Falls,,Seafood,1633,2025-06-20T16:34:43.350049
4440011250,Gorton's Crispy Battered Fish Portions Value Pack - 12 ct Frozen,8.59,24.5 OZ BAG,Gorton's,,Seafood,1633,2025-06-20T16:34:43.351050
2575302827,Margaritaville Island Lime Shrimp Frozen,8.99,8 OZ BOX,Margaritaville,,Seafood,1633,2025-06-20T16:34:43.352051
1116210235,Mrs. Paul's Wild Caught Lightly Breaded Haddock Fillets - 2 ct Frozen,5.99,8 OZ BOX,Mrs. Paul's,,Seafood,1633,2025-06-20T16:34:43.353052
68826719811,Nature's Promise Farm Raised Boneless Skinless Tilapia Frozen,5.59,12 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:43.353052
4440015600,Gorton's Crunchy Breaded Fish Fillets - 6 ct Frozen,6.99,11.4 OZ BOX,Gorton's,,Seafood,1633,2025-06-20T16:34:43.354053
68826719151,Giant Wild Caught Boneless Skinless Cod Portions Frozen,19.99,32 OZ BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:43.355054
7005700171,Phillips Crab & Shrimp Cakes - 2 ct Frozen,6.99,6 OZ BOX,Phillips,,Seafood,1633,2025-06-20T16:34:43.356080
71516604404,transOcean Crab Classic Flake Style Imitation Crab Meat Fresh,9.99,40 OZ BAG,transOcean,,Seafood,1633,2025-06-20T16:34:43.356080
71516613804,transOcean Seafood Snackers Fresh,1.49,3 OZ BAG,transOcean,,Seafood,1633,2025-06-20T16:34:43.357071
85827400154,Boss Wild Caught Handpicked Claw Crab Meat Fresh,6.99,8 OZ TUB,Boss,,Seafood,1633,2025-06-20T16:34:43.358072
21006490000,Giant Raw EZ-Peel Extra Jumbo Shrimp w/Old Bay 16-20 ct per lb Fresh,13.49,APX 1 LB,Our Brand,,Seafood,1633,2025-06-20T16:34:43.359073
71516613803,transOcean Crab Classic Leg Style Imitation Crab Meat Fresh,4.99,14 OZ PKG,transOcean,,Seafood,1633,2025-06-20T16:34:43.359073
68826719154,Giant Wild Caught Boneless Skinless Flounder Fillets Frozen,15.99,32 OZ PKG,Our Brand,,Seafood,1633,2025-06-20T16:34:43.360074
1116210215,Mrs. Paul's Wild Caught Breaded Fish Sticks - apx 18 ct Frozen,5.99,10.1 OZ BOX,Mrs. Paul's,,Seafood,1633,2025-06-20T16:34:43.361075
4132210910,SeaPak Jumbo Coconut Shrimp w/Orange Marmalade Sauce Frozen,9.99,10 OZ BOX,SeaPak,,Seafood,1633,2025-06-20T16:34:43.362076
68826715349,Nature's Promise Farm Raised Med Cooked Shrimp Ring Cocktail Sauce Frozen,12.49,16 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:43.362076
4440013810,Gorton's Wild Caught Breaded Cod Fillets - 4 ct Frozen,10.69,14.6 OZ PKG,Gorton's,,Seafood,1633,2025-06-20T16:34:43.363077
4440013860,Gorton's Wild Caught Classic Crunchy Haddock Fish Sticks Frozen,10.69,14.6 OZ BOX,Gorton's,,Seafood,1633,2025-06-20T16:34:43.364078
1116211231,Mrs. Paul's Wild Caught Breaded Fish Fillets For Sandwiches - 6 ct Frozen,6.79,18 OZ BOX,Mrs. Paul's,,Seafood,1633,2025-06-20T16:34:50.019935
68826714509,Nature's Promise Raw Shell-On Peeled Large Shrimp 31-40 ct per lb Frozen,6.39,12 OZ BAG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:50.020936
85817500392,Scott & Jon's Shrimp Alfredo with Penne Bowl Frozen Meal,5,8 OZ BOX,Scott & Jon's,,Seafood,1633,2025-06-20T16:34:50.021937
7539101230,Sea Best Wild Caught Cooked Salad Shrimp Frozen,7.99,16 OZ BAG,Sea Best,,Seafood,1633,2025-06-20T16:34:50.022938
88505072022,Legal Sea Foods Jumbo Popcorn Shrimp Frozen,6.99,10 OZ PKG,Legal Sea Foods,,Seafood,1633,2025-06-20T16:34:50.022938
68826715968,Nature's Promise Wild Caught Bay Scallops 60-80 ct per lb Frozen,9.19,16 OZ BAG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:50.023939
28911400000,North Atlantic Fish Company Blackened Atlantic Salmon Fillet,13.99,APX 1 LB,North Atlantic Fish Company,,Seafood,1633,2025-06-20T16:34:50.024940
29487900000,North Atlantic Fish Company Lemon Pepper Atlantic Salmon Fillet Fresh,13.99,APX 1 LB,North Atlantic Fish Company,,Seafood,1633,2025-06-20T16:34:50.025940
7005700242,Phillips Wild Caught Premium Jumbo Crab Meat Fresh,26.99,8 OZ TUB,Phillips,,Seafood,1633,2025-06-20T16:34:50.025940
85817500391,Scott & Jon's Shrimp Scampi with Linguini Bowl Frozen Meal,5,8 OZ BOX,Scott & Jon's,,Seafood,1633,2025-06-20T16:34:50.026941
68826756440,Giant Panko Breaded Shrimp Frozen,5.99,10 OZ BOX,Our Brand,,Seafood,1633,2025-06-20T16:34:50.027943
1924410126,Basa Nova Striped Pangasius (Swai) Fillet Frozen,10,32 OZ BAG,Bass Nova,,Seafood,1633,2025-06-20T16:34:50.028943
4831377404,Echo Falls Traditional Smoked Wild Alaskan Sockeye Salmon,10.99,4 OZ PKG,Echo Falls,,Seafood,1633,2025-06-20T16:34:50.028943
85001645231,Scott & Jon's Honey Garlic Shrimp Rice Bowl Frozen Meal,5,8 OZ PKG,Scott & Jon's,,Seafood,1633,2025-06-20T16:34:50.029944
4440010310,Gorton's Classic Breaded Fish Sticks - 90 ct Frozen,16.99,51 OZ BAG,Gorton's,,Seafood,1633,2025-06-20T16:34:50.030945
68826715832,Giant Wild Caught Smoked Alaskan Sockeye Salmon Pre-Sliced,7.99,4 OZ PKG,Our Brand,,Seafood,1633,2025-06-20T16:34:50.031946
7399400529,Handy Crab Cakes Seasoned with Old Bay - 2 ct Frozen,9.99,6 OZ BOX,Handy,,Seafood,1633,2025-06-20T16:34:50.031946
68826715256,Nature's Promise Wild Caught Boneless Skinless Ahi Tuna Steaks 2 ct Frozen,7.99,12 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:50.032947
2338427027,Acme Wild Caught Smoked Whitefish Salad,7.79,7 OZ TUB,Acme,,Seafood,1633,2025-06-20T16:34:50.033948
73114939340,Aqua Star Wild Smoky Peppercorn Marinated Salmon Fillet Frozen,10,1.25 LB PKG,Aqua Star,,Seafood,1633,2025-06-20T16:34:50.034949
4440013800,Gorton's Wild Caught Breaded Flounder Fish Fillets - 4 ct Frozen,10.69,15.2 OZ BOX,Gorton's,,Seafood,1633,2025-06-20T16:34:50.034949
4831302803,Echo Falls Cracked Pepper Hot Smoked Coho Salmon,8.99,4 OZ PKG,Echo Falls,,Seafood,1633,2025-06-20T16:34:50.035950
68826757443,Giant Wild Raw Tail-On Jumbo Argentine Red Shrimp 21-25 ct Frozen,27.98,2 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:50.036951
4440015770,Gorton's Crispy Battered Fish Fillets - 6 ct Frozen,6.99,11.4 OZ BOX,Gorton's,,Seafood,1633,2025-06-20T16:34:50.037952
4132224893,SeaPak Classic Popcorn Shrimp Family Size Frozen,11.49,22 OZ BOX,SeaPak,,Seafood,1633,2025-06-20T16:34:50.037952
68826716052,Nature's Promise Farm Raised Live Rope Grown Mussels Fresh,6.39,2 LB PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:50.038953
7005736653,Phillips Authentic Shrimp Toast with Sweet Chili Sauce Frozen,7.99,9.25 OZ BOX,Phillips,,Seafood,1633,2025-06-20T16:34:50.039953
1529220706,SeaPak Morey's Wild Caught Steakhouse Salmon Fillets - 2 ct Frozen,8.99,10 OZ PKG,SeaPak,,Seafood,1633,2025-06-20T16:34:50.040954
7399401008,Handy Breaded Shrimp Seasoned with Old Bay Frozen,9.99,8 OZ BOX,Handy,,Seafood,1633,2025-06-20T16:34:50.040954
68826712346,Giant Cooked Tail-On Peeled XL Shrimp 26-30 ct per lb Frozen,15.98,2 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:50.041955
4440013710,Gorton's Air Fried Wild Alaskan Pollock Fish Fillets - 8 ct Frozen,7.99,15.2 OZ BAG,Gorton's,,Seafood,1633,2025-06-20T16:34:50.042956
20112810000,Wild Caught Sea Scallops 10-20 ct per lb Previously Frozen,18.99,APX 1 LB,Fresh Seafood,,Seafood,1633,2025-06-20T16:34:50.043957
68826718923,Giant Cooked Jumbo Shrimp w/Cocktail Sauce 21-25 ct per lb Frozen,19.99,20 OZ PKG,Our Brand,,Seafood,1633,2025-06-20T16:34:50.043957
68826715830,Giant Gravlax Style Smoked Salmon Pre-Sliced,7.99,4 OZ PKG,Our Brand,,Seafood,1633,2025-06-20T16:34:50.044958
88505070021,Johnny Seafood Breaded Butterfly Shrimp Frozen,6.99,8 OZ BOX,Johnny Seafood,,Seafood,1633,2025-06-20T16:34:50.045959
82994400361,Mendocino Brand Wild Caught Skinless Rockfish Fillets Frozen,9.99,16 OZ PKG,Mendocino Brand,,Seafood,1633,2025-06-20T16:34:50.046960
65384909482,Natural Blue Wild Caught Ahi Tuna Steaks Frozen,7.99,12 OZ PKG,Natural Blue,,Seafood,1633,2025-06-20T16:34:50.046960
4440015640,Gorton's Parmesan Crusted Breaded Fish Fillets - 10 ct Frozen,8.59,18.2 OZ BAG,Gorton's,,Seafood,1633,2025-06-20T16:34:50.047961
68826715262,Nature's Promise Wild Boneless Skinless Haddock Fillets apx 3-4 ct Frozen,6.79,12 OZ PKG,Nature's Promise,,Seafood,1633,2025-06-20T16:34:50.048961
7076560419,Riverence Rainbow Trout Fillets - 2 ct,10,12 OZ PKG,Riverence,,Seafood,1633,2025-06-20T16:34:58.936375
20866340000,Swordfish Steaks Previously Frozen,6.74,APX 3/4 LB,Fresh Seafood,,Seafood,1633,2025-06-20T16:34:58.937375
4800000910,Chicken of the Sea Wild Caught Premium Lump Crab Meat Refrigerated,31.99,16 OZ CAN,Chicken of the Sea,,Seafood,1633,2025-06-20T16:34:58.938376
88251590010,Johnny Seafood Farm Raised Breaded Oysters Frozen,5.99,8 OZ BOX,Johnny Seafood,,Seafood,1633,2025-06-20T16:34:58.939377
68826719155,Giant Wild Caught Boneless Skinless Haddock Fillets Frozen,18.99,2 LB PKG,Our Brand,,Seafood,1633,2025-06-20T16:34:58.940378
68826712236,Giant Wild Caught Raw Shell-On Shrimp 36-45 ct per lb Frozen,21.98,2 LB BAG,Our Brand,,Seafood,1633,2025-06-20T16:34:58.941379
21499600000,North Atlantic Fish Company Bourbon Salmon Fillet Fresh,17.49,APX 1.25 LB,North Atlantic Fish Company,,Seafood,1633,2025-06-20T16:34:58.941379
85817500382,Scott & Jon's Shrimp Jambalaya Rice Bowl Frozen Meal,5,9.6 OZ BOX,Scott & Jon's,,Seafood,1633,2025-06-20T16:34:58.942380
85827400148,Boss Wild Caught Handpicked Jumbo Lump Crab Meat Fresh,22.99,8 OZ TUB,Boss,,Seafood,1633,2025-06-20T16:34:58.943381
